Quarter,OriginAirportID,DestAirportID,sample,baseline_year,current_year,baseline_fare_present,current_fare_present,fare_continuity,baseline_operations_present,current_operations_present,operations_continuity
3,12478,14679,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,12478,14747,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,12478,14771,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,12478,14869,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,12478,15016,broad_fare_bounds,2010,2017,True,False,exited,True,False,exited
3,12478,15304,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,12889,10397,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,12889,10721,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,12889,10821,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,12889,11278,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,12889,11292,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,12889,11298,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,12889,11433,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,12889,11618,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,12889,11697,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,12889,12173,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,12889,12266,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,12889,12478,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,12889,12892,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,12889,12953,broad_fare_bounds,2010,2017,True,True,retained,False,False,absent
3,12889,13204,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,12889,13232,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,12889,13303,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,12889,13487,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,12889,13796,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,12889,13930,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,12889,14100,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,12889,14107,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,12889,14635,broad_fare_bounds,2010,2017,True,True,retained,False,False,absent
3,12889,14679,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,12889,14747,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,12889,14771,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,12889,14869,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,12889,15016,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,12889,15304,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,12892,10397,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,12892,10721,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,12892,10821,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,12892,11278,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,12892,11292,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,12892,11298,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,12892,11433,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,12892,11618,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,12892,11697,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,12892,12173,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,12892,12266,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,12892,12478,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,12892,12889,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,12892,12953,broad_fare_bounds,2010,2017,True,True,retained,False,False,absent
3,12892,13204,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,12892,13232,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,12892,13303,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,12892,13487,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,12892,13796,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,12892,13930,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,12892,14100,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,12892,14107,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,12892,14635,broad_fare_bounds,2010,2017,False,True,entered,False,False,absent
3,12892,14679,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,12892,14747,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,12892,14771,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,12892,14869,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,12892,15016,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,12892,15304,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,12953,10397,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,12953,10721,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,12953,10821,broad_fare_bounds,2010,2017,True,False,exited,True,False,exited
3,12953,11278,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,12953,11292,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,12953,11298,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,12953,11433,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,12953,11697,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,12953,12266,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,12953,12889,broad_fare_bounds,2010,2017,True,True,retained,False,False,absent
3,12953,12892,broad_fare_bounds,2010,2017,True,True,retained,False,False,absent
3,12953,13204,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,12953,13232,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,12953,13303,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,12953,13487,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,12953,13930,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,12953,14100,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,12953,14107,broad_fare_bounds,2010,2017,True,True,retained,False,False,absent
3,12953,14635,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,12953,14679,broad_fare_bounds,2010,2017,True,True,retained,False,False,absent
3,12953,14747,broad_fare_bounds,2010,2017,True,True,retained,False,False,absent
3,12953,14771,broad_fare_bounds,2010,2017,True,True,retained,False,False,absent
3,12953,14869,broad_fare_bounds,2010,2017,True,False,exited,True,False,exited
3,12953,15016,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,12953,15304,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,13204,10397,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,13204,10721,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,13204,10821,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,13204,11278,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,13204,11292,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,13204,11298,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,13204,11433,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,13204,11618,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,13204,11697,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,13204,12266,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,13204,12478,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,13204,12889,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,13204,12892,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,13204,12953,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,13204,13232,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,13204,13303,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,13204,13487,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,13204,13796,broad_fare_bounds,2010,2017,True,True,retained,False,False,absent
3,13204,13930,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,13204,14100,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,13204,14107,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,13204,14635,broad_fare_bounds,2010,2017,True,False,exited,True,False,exited
3,13204,14679,broad_fare_bounds,2010,2017,True,True,retained,False,True,entered
3,13204,14747,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,13204,14771,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,13204,14869,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,13204,15016,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,13204,15304,broad_fare_bounds,2010,2017,True,False,exited,False,False,absent
3,13232,10397,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,13232,10721,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,13232,10821,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,13232,11278,broad_fare_bounds,2010,2017,False,True,entered,False,True,entered
3,13232,11292,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,13232,11298,broad_fare_bounds,2010,2017,True,False,exited,False,False,absent
3,13232,11433,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,13232,11618,broad_fare_bounds,2010,2017,False,True,entered,False,True,entered
3,13232,11697,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,13232,12889,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,13232,12892,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,13232,12953,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,13232,13204,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,13232,13487,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,13232,13796,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,13232,14100,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,13232,14107,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,13232,14635,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,13232,14679,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,13232,14747,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,13232,14771,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,13232,14869,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,13232,15016,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,13232,15304,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,13303,10397,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,13303,10721,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,13303,10821,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,13303,11278,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,13303,11292,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,13303,11298,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,13303,11433,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,13303,11618,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,13303,12266,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,13303,12478,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,13303,12889,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,13303,12892,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,13303,12953,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,13303,13204,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,13303,13487,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,13303,13930,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,13303,14100,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,13303,14107,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,13303,14635,broad_fare_bounds,2010,2017,True,False,exited,True,False,exited
3,13303,14679,broad_fare_bounds,2010,2017,False,True,entered,False,True,entered
3,13303,14747,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,13303,14771,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,13303,14869,broad_fare_bounds,2010,2017,True,True,retained,False,True,entered
3,13303,15016,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,13303,15304,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,13487,10397,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,13487,10721,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,13487,10821,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,13487,11278,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,13487,11292,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,13487,11298,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,13487,11433,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,13487,11618,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,13487,11697,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,13487,12173,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,13487,12266,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,13487,12478,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,13487,12889,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,13487,12892,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,13487,12953,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,13487,13204,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,13487,13232,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,13487,13303,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,13487,13796,broad_fare_bounds,2010,2017,False,True,entered,False,False,absent
3,13487,13930,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,13487,14100,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,13487,14107,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,13487,14635,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,13487,14679,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,13487,14747,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,13487,14771,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,13487,14869,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,13487,15016,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,13487,15304,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,13796,10397,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
3,13796,10721,broad_fare_bounds,2010,2017,True,True,retained,True,True,retained
